application_id,candidate_id,job_id,source_id,source_name_raw,application_date,application_status,last_stage,rejection_reason,withdrawal_date,salary_expectation_eur,data_processing_consent
APP017506,CAN09654,JOB0002,SRC002,LinkedIn,2025-04-23,Rejected,Interview,Interview evaluation,,59000.0,True
APP017507,CAN05722,JOB0041,SRC003,Indeed,2024-09-08,Rejected,Application,Minimum requirements not met,,67500.0,True
APP017508,CAN14495,JOB0203,SRC003,Indeed,25.03.2024,Rejected,Application,Minimum requirements not met,,52500.0,True
APP017509,CAN05323,JOB0369,SRC006,Federal Employment Agency,2025-05-09,Rejected,Application,Minimum requirements not met,,91000.0,True
APP017510,CAN06729,JOB0069,SRC003,Indeed,2024-10-27,Rejected,Screening,Experience mismatch,,81000.0,True
APP017511,CAN07493,JOB0087,SRC001,Career Page,2025-10-15,Rejected,Application,Minimum requirements not met,,97500.0,False
APP017512,CAN14365,JOB0028,SRC007,University Event,2025-08-19,Rejected,Interview,Technical skills,,63500.0,True
APP017513,CAN08597,JOB0100,SRC001,Career Page,2025-07-28,Rejected,Screening,Experience mismatch,,52000.0,True
APP017514,CAN00286,JOB0328,SRC002,LinkedIn,2024-04-23,Rejected,Screening,Location,,70000.0,True
APP017515,CAN08175,JOB0057,SRC001,Career Page,2024-04-04,Rejected,Interview,Interview evaluation,,86500.0,False
APP017516,CAN13094,JOB0128,SRC001,Career Page,2025-07-20,Rejected,Application,Minimum requirements not met,,59500.0,True
APP017517,CAN04160,JOB0080,SRC006,Bundesagentur für Arbeit,2025-02-12,Rejected,Application,Minimum requirements not met,,65000.0,True
APP017518,CAN10908,JOB0103,SRC003,Indeed,2025-10-18,Rejected,Application,Minimum requirements not met,,93500.0,True
APP017519,CAN03239,JOB0291,SRC002,LinkedIn,2025-07-28,Rejected,Screening,Skills mismatch,,53000.0,True
APP017520,CAN07894,JOB0177,SRC004,Employee Referral,2024-03-22,Rejected,Interview,Technical skills,,81000.0,True
APP017521,CAN09294,JOB0299,SRC002,LinkedIn,2025-07-23,Rejected,Screening,Experience mismatch,,66000.0,True
APP017522,CAN10302,JOB0227,SRC002,LinkedIn,2025-09-05,Rejected,Application,Minimum requirements not met,,96000.0,True
APP017523,CAN14783,JOB0363,SRC003,Indeed,2025-04-24,Rejected,Interview,Interview evaluation,,75000.0,True
APP017524,CAN06279,JOB0005,SRC006,Federal Employment Agency,2025-01-08,Hired,Hired,Minimum requirements not met,,99500.0,True
APP017525,CAN00749,JOB0291,SRC001,Career Page,2025-07-17,Rejected,Application,Minimum requirements not met,,57500.0,True
APP017526,CAN01955,JOB0049,SRC007,University Event,2025-10-25,Rejected,Application,Minimum requirements not met,,66500.0,True
APP017527,CAN11237,JOB0372,SRC007,Campus Event,2025-06-07,Rejected,Application,Minimum requirements not met,,106000.0,True
APP017528,CAN03365,JOB0053,SRC002,LinkedIn,2025-07-31,Rejected,Application,Minimum requirements not met,,77500.0,True
APP017529,CAN10871,JOB0370,SRC007,University Event,2024-03-20,Rejected,Application,Minimum requirements not met,,77000.0,True
APP017530,CAN12231,JOB0345,SRC002,LinkedIn,2025-01-23,Rejected,Application,Minimum requirements not met,,92500.0,True
APP017531,CAN00854,JOB0261,SRC002,LinkedIn,2024-08-27,Rejected,Screening,Skills mismatch,,106000.0,True
APP017532,CAN14540,JOB0075,SRC001,Career Page,2024-09-25,Rejected,Application,Minimum requirements not met,,83500.0,True
APP017533,CAN13167,JOB0124,SRC002,LinkedIn,2025-08-08,Rejected,Screening,Experience mismatch,,80500.0,True
APP017534,CAN12062,JOB0048,SRC002,Linked In,2025-06-20,Rejected,Interview,Technical skills,,57500.0,True
APP017535,CAN02474,JOB0065,SRC002,LINKEDIN,2025-05-20,Rejected,Application,Minimum requirements not met,,65500.0,True
APP017536,CAN01508,JOB0047,SRC002,LinkedIn,2024-11-26,Rejected,Application,Minimum requirements not met,,91500.0,True
APP017537,CAN00459,JOB0201,SRC001,Career Page,2024-12-12,Offer declined,Offer,,,117500.0,True
APP017538,CAN02247,JOB0231,SRC002,LinkedIn,2025-10-21,Withdrawn,Interview,,2025-11-08,101000.0,True
APP017539,CAN14090,JOB0221,SRC002,LinkedIn,2024-07-29,Rejected,Interview,Experience mismatch,,68500.0,True
APP017540,CAN04333,JOB0195,SRC006,Federal Employment Agency,2024-05-25,Rejected,Application,Minimum requirements not met,,67500.0,True
APP017541,CAN09803,JOB0075,SRC005,Recruiting Agency,2024-10-12,Hired,Hired,Minimum requirements not met,,76000.0,True
APP017542,CAN07690,JOB0242,SRC006,Federal Employment Agency,2024-07-12,Rejected,Application,Minimum requirements not met,,76500.0,True
APP017543,CAN04063,JOB0336,SRC003,Indeed,2025-03-26,Rejected,Application,Minimum requirements not met,,61000.0,True
APP017544,CAN00429,JOB0318,SRC002,LinkedIn,2025-06-24,Rejected,Screening,Experience mismatch,,75500.0,True
APP017545,CAN07149,JOB0041,SRC003,Indeed,2024-08-07,Rejected,Application,Minimum requirements not met,,81500.0,True
APP017546,CAN07425,JOB0086,SRC006,Federal Employment Agency,2024-02-05,Rejected,Application,Minimum requirements not met,,85500.0,True
APP017547,CAN00970,JOB0413,SRC007,University Event,2024-10-06,Rejected,Application,Minimum requirements not met,,86500.0,True
APP017548,CAN00320,JOB0321,SRC001,Career Page,2024-07-29,Rejected,Screening,Experience mismatch,,66000.0,True
APP017549,CAN09440,JOB0219,SRC004,Employee Referral,2025-10-31,Rejected,Application,Minimum requirements not met,,52500.0,True
APP017550,CAN14919,JOB0058,,Federal Employment Agency,2025-09-30,Withdrawn,Screening,,2025-10-03,,False
APP017551,CAN05642,JOB0380,SRC006,Federal Employment Agency,2025-03-23,Rejected,Application,Minimum requirements not met,,69500.0,False
APP017552,CAN07472,JOB0132,SRC007,University Event,2024-12-27,Rejected,Application,Minimum requirements not met,,62000.0,True
APP017553,CAN11704,JOB0212,SRC001,Career Page,2024-10-08,Rejected,Screening,Skills mismatch,,91000.0,True
APP017554,CAN01861,JOB0163,SRC003,Indeed,2024-05-20,Rejected,Application,Minimum requirements not met,,97000.0,True
APP017555,CAN12319,JOB0264,SRC002,LinkedIn,2025-03-29,Rejected,Interview,Interview evaluation,,62000.0,True
APP017556,CAN07489,JOB0057,SRC005,Recruiting Agency,2024-05-07,Rejected,Screening,Experience mismatch,,108000.0,False
APP017557,CAN05726,JOB0111,SRC003,Indeed,2024-09-20,Rejected,Screening,Skills mismatch,,98000.0,True
APP017558,CAN03330,JOB0189,SRC002,LinkedIn,2025-02-01,Rejected,Screening,Experience mismatch,,101000.0,True
APP017559,CAN04829,JOB0369,SRC005,Recruiting Agency,2025-05-23,Hired,Hired,minimum requirements not met,,94000.0,True
APP017560,CAN08083,JOB0124,SRC001,Career Page,2025-08-18,Rejected,Application,Minimum requirements not met,,68500.0,True
APP017561,CAN00197,JOB0306,SRC007,University Event,2025-01-19,Rejected,Application,Minimum requirements not met,,65000.0,True
APP017562,CAN07822,JOB0151,,Career Page,2025-10-20,Rejected,Screening,Location,,74500.0,False
APP017563,CAN06522,JOB0068,SRC006,Federal Employment Agency,2025-01-19,Rejected,Interview,Technical skills,,86500.0,True
APP017564,CAN09783,JOB0242,SRC007,University Event,2024-09-09,Rejected,Screening,Salary expectations,,70000.0,True
APP017565,CAN11732,JOB0201,SRC005,Recruiting Agency,2024-12-23,Rejected,Screening,Salary expectations,,115500.0,False
APP017566,CAN14378,JOB0178,SRC003,Indeed,2025-02-27,Rejected,Interview,Interview evaluation,,77500.0,True
APP017567,CAN14200,JOB0299,SRC003,Indeed,2025-09-13,Rejected,Screening,Experience mismatch,,79500.0,True
APP017568,CAN04107,JOB0163,SRC005,Recruiting Agency,2024-03-24,Rejected,Screening,Skills mismatch,,95500.0,True
APP017569,CAN14575,JOB0087,SRC004,Employee Referral,2025-12-02,Rejected,Interview,Interview evaluation,,106500.0,True
APP017570,CAN08478,JOB0006,SRC003,Indeed,2024-03-22,Rejected,Screening,Experience mismatch,,91500.0,True
APP017571,CAN07864,JOB0249,SRC002,LinkedIn,2025-05-02,Rejected,Interview,Technical skills,,50000.0,True
APP017572,CAN13824,JOB0103,SRC006,Federal Employment Agency,2025-10-07,Rejected,Screening,Experience mismatch,,102500.0,True
APP017573,CAN14696,JOB0177,SRC003,Indeed,2024-02-25,Rejected,Application,Minimum requirements not met,,89000.0,True
APP017574,CAN00131,JOB0005,SRC004,Employee Referral,2025-03-01,Hired,Hired,Minimum requirements not met,,112500.0,True
APP017575,CAN04446,JOB0124,SRC006,Federal Employment Agency,2025-08-07,Rejected,Screening,Skills mismatch,,78500.0,True
APP017576,CAN05902,JOB0092,SRC003,Indeed,2024-02-27,Rejected,Application,Minimum requirements not met,,73000.0,True
APP017577,CAN07360,JOB0053,SRC006,Federal Employment Agency,2025-08-29,Rejected,Application,Minimum requirements not met,,79000.0,True
APP017578,CAN02291,JOB0078,SRC003,indeed,2025-02-07,Rejected,Screening,Experience mismatch,,82000.0,True
APP017579,CAN11964,JOB0320,SRC001,Career Page,2025-01-07,Rejected,Application,Minimum requirements not met,,61500.0,True
APP017580,CAN03335,JOB0132,SRC002,linkedin,2024-11-15,Rejected,Screening,Experience mismatch,,72500.0,True
APP017581,CAN05809,JOB0232,SRC001,Career Page,2024-06-07,Rejected,Interview,Experience mismatch,,83500.0,True
APP017582,CAN13162,JOB0094,SRC002,LinkedIn,2024-03-20,Rejected,Screening,Skills mismatch,,88000.0,True
APP017583,CAN10750,JOB0016,SRC007,University Event,2024-09-27,Rejected,Interview,Team fit,,95000.0,True
APP017584,CAN14148,JOB0267,SRC002,Linked In,2024-10-24,Rejected,Interview,Technical skills,,80500.0,False
APP017585,CAN11340,JOB0216,SRC005,Recruiting Agency,2025-01-25,Rejected,Screening,Skills mismatch,,90500.0,True
APP017586,CAN04244,JOB0043,SRC006,Federal Employment Agency,2024-08-05,Rejected,Screening,Experience mismatch,,70000.0,True
APP017587,CAN00466,JOB0111,SRC002,linkedin,2024-11-04,Rejected,Application,Minimum requirements not met,,83500.0,True
APP017588,CAN03421,JOB0102,SRC007,University Event,2025-04-30,Rejected,Application,Minimum requirements not met,,88500.0,True
APP017589,CAN04992,JOB0239,SRC002,LinkedIn,2025-10-02,Rejected,Application,Minimum requirements not met,,76500.0,True
APP017590,CAN00978,JOB0298,SRC003,Indeed,2024-06-25,Rejected,Application,Minimum requirements not met,,72000.0,True
APP017591,CAN13970,JOB0178,SRC004,Employee Referral,2025-01-16,Rejected,Screening,Experience mismatch,,71500.0,False
APP017592,CAN01794,JOB0300,SRC007,University Event,2025-03-25,Rejected,Application,Minimum requirements not met,,99500.0,True
APP017593,CAN05326,JOB0376,SRC006,Arbeitsagentur,2024-09-15,Rejected,Application,Minimum requirements not met,,99500.0,True
APP017594,CAN04667,JOB0089,SRC001,career page,2024-03-06,Rejected,Application,Minimum requirements not met,,76000.0,True
APP017595,CAN12121,JOB0282,SRC002,LinkedIn,2024-11-08,Rejected,Interview,Technical skills,,77000.0,True
APP017596,CAN05114,JOB0220,SRC003,Indeed,2024-09-12,Rejected,Application,Minimum requirements not met,,86500.0,True
APP017597,CAN05344,JOB0271,SRC001,Career Page,2025-08-23,Rejected,Application,Minimum requirements not met,,82500.0,True
APP017598,CAN01145,JOB0055,SRC002,LinkedIn,2025-11-15,Rejected,Screening,Skills mismatch,,72500.0,True
APP017599,CAN07888,JOB0279,SRC004,Employee Referral,2025-11-11,Rejected,Screening,Skills mismatch,,75500.0,True
APP017600,CAN00253,JOB0316,SRC003,Indeed,2025-01-15,Rejected,Application,Minimum requirements not met,,55000.0,True
APP017601,CAN09553,JOB0201,SRC005,Recruiting Agency,2025-03-10,Rejected,Application,Minimum requirements not met,,123000.0,True
APP017602,CAN03359,JOB0011,SRC003,Indeed,2025-03-02,Rejected,Application,Minimum requirements not met,,68500.0,True
APP017603,CAN07701,JOB0121,SRC006,Federal Employment Agency,2024-04-22,Rejected,Application,Minimum requirements not met,,72500.0,True
APP017604,CAN04302,JOB0264,SRC001,Career Page,2025-04-18,Rejected,Application,Minimum requirements not met,,71500.0,True
APP017605,CAN08075,JOB0250,SRC003,Indeed,2024-12-23,Rejected,Application,Minimum requirements not met,,91500.0,True
APP017606,CAN10833,JOB0324,SRC001,Career Page,2025-02-09,Rejected,Application,Minimum requirements not met,,80500.0,False
APP017607,CAN10110,JOB0084,SRC003,Indeed,2025-03-23,Rejected,Screening,Experience mismatch,,51000.0,True
APP017608,CAN05259,JOB0237,SRC003,Indeed,2024-03-22,Rejected,Application,Minimum requirements not met,,52500.0,True
APP017609,CAN09457,JOB0211,SRC004,Employee Referral,2025-04-30,Rejected,Application,Minimum requirements not met,,63000.0,True
APP017610,CAN04645,JOB0295,SRC005,Recruiting Agency,2025-06-26,Rejected,Interview,Experience mismatch,,61000.0,True
APP017611,CAN00521,JOB0248,SRC003,Indeed,2025-05-24,Rejected,Screening,Location,,92000.0,True
APP017612,CAN12624,JOB0161,SRC002,LINKEDIN,2024-12-28,Rejected,Screening,Skills mismatch,,78500.0,True
APP017613,CAN07720,JOB0128,SRC006,Federal Employment Agency,2025-09-12,Rejected,Screening,Experience mismatch,,52000.0,True
APP017614,CAN05517,JOB0199,SRC006,Federal Employment Agency,2025-05-06,Rejected,Application,Minimum requirements not met,,62000.0,True
APP017615,CAN01731,JOB0263,SRC001,Career Page,2024-03-19,Rejected,Application,Minimum requirements not met,,71500.0,True
APP017616,CAN06993,JOB0053,SRC001,Career Page,2025-08-21,Rejected,Screening,Salary expectations,,77000.0,True
APP017617,CAN06768,JOB0245,SRC001,Career Page,2025-03-31,Rejected,Application,Minimum requirements not met,,63500.0,True
APP017618,CAN04105,JOB0021,SRC004,Employee Referral,2024-07-20,Hired,Hired,Minimum requirements not met,,59000.0,True
APP017619,CAN13177,JOB0090,SRC001,Career Page,2025-03-07,Rejected,Application,Minimum requirements not met,,67000.0,True
APP017620,CAN05269,JOB0132,SRC001,Careers Page,2024-11-14,Rejected,Interview,Position cancelled,,77500.0,True
APP017621,CAN08950,JOB0127,SRC002,LinkedIn,2024-10-02,Rejected,Application,Minimum requirements not met,,85000.0,True
APP017622,CAN10389,JOB0075,SRC006,Arbeitsagentur,2024-11-19,Rejected,Screening,Skills mismatch,,77000.0,True
APP017623,CAN00178,JOB0061,SRC002,LinkedIn,2025-02-12,Hired,Hired,Minimum requirements not met,,92500.0,True
APP017624,CAN11855,JOB0194,SRC002,LinkedIn,2024-10-20,Rejected,Application,Minimum requirements not met,,115500.0,True
APP017625,CAN12800,JOB0012,SRC002,LinkedIn,2025-08-15,Rejected,Interview,Team fit,,62000.0,True
APP017626,CAN03389,JOB0080,SRC003,Indeed,2024-11-27,Rejected,Screening,Experience mismatch,,72500.0,True
APP017627,CAN10969,JOB0093,SRC005,recruitment agency,2024-03-14,Rejected,Screening,Skills mismatch,,58000.0,False
APP017628,CAN10478,JOB0336,SRC001,Career Page,2025-04-24,Rejected,Screening,Skills mismatch,,49500.0,True
APP017629,CAN13293,JOB0020,SRC003,Indeed,2024-09-05,Rejected,Screening,Skills mismatch,,96500.0,True
APP017630,CAN00604,JOB0011,SRC002,LinkedIn,2025-03-12,Rejected,Interview,Technical skills,,62500.0,True
APP017631,CAN09164,JOB0098,SRC002,LinkedIn,2025-01-23,Rejected,Screening,Salary expectations,,67000.0,True
APP017632,CAN02840,JOB0209,SRC001,career page,2024-03-27,Rejected,Application,Minimum requirements not met,,67500.0,True
APP017633,CAN02921,JOB0128,SRC007,University Event,2025-07-25,Rejected,Application,Minimum requirements not met,,61000.0,True
APP017634,CAN08790,JOB0219,SRC001,Career Page,2025-09-10,Rejected,Application,Minimum requirements not met,,64500.0,True
APP017635,CAN05138,JOB0125,SRC002,LinkedIn,2025-03-08,Rejected,Application,Minimum requirements not met,,69000.0,True
APP017636,CAN08115,JOB0184,SRC003,Indeed,2024-03-13,Rejected,Application,Minimum requirements not met,,118500.0,True
APP017637,CAN14594,JOB0255,SRC003,Indeed,2025-03-23,Rejected,Screening,Experience mismatch,,91500.0,True
APP017638,CAN05310,JOB0038,SRC003,Indeed,2025-12-27,Rejected,Screening,Location,,85000.0,False
APP017639,CAN09086,JOB0378,SRC002,LinkedIn,2024-07-15,Rejected,Application,Minimum requirements not met,,85500.0,True
APP017640,CAN02407,JOB0294,SRC001,Career Page,2024-11-17,Rejected,Interview,Position cancelled,,82000.0,True
APP017641,CAN04524,JOB0252,SRC004,Employee Referral,2025-02-03,Rejected,Application,Minimum requirements not met,,63500.0,True
APP017642,CAN08197,JOB0014,SRC001,Career Page,2025-09-06,Rejected,Screening,Experience mismatch,,89500.0,True
APP017643,CAN11511,JOB0102,SRC004,Employee Referral,2025-04-14,Hired,Hired,Minimum requirements not met,,87500.0,True
APP017644,CAN00288,JOB0260,SRC002,LinkedIn,2024-09-30,Rejected,Application,Minimum requirements not met,,61500.0,True
APP017645,CAN05377,JOB0316,SRC006,Federal Employment Agency,2024-11-23,Rejected,Screening,Experience mismatch,,65000.0,True
APP017646,CAN02185,JOB0395,SRC003,Indeed,2024-07-16,Rejected,Application,Minimum requirements not met,,51500.0,True
APP017647,CAN12206,JOB0419,SRC004,employee referral,2025-04-16,Rejected,Application,Minimum requirements not met,,113500.0,True
APP017648,CAN07868,JOB0395,SRC003,Indeed,2024-06-24,Hired,Hired,Minimum requirements not met,,50000.0,True
APP017649,CAN10893,JOB0147,SRC003,Indeed,2024-09-20,Rejected,Application,Minimum requirements not met,,108000.0,True
APP017650,CAN12150,JOB0297,SRC002,LinkedIn,2024-05-20,Rejected,Interview,Position already filled,,76500.0,True
APP017651,CAN07179,JOB0109,SRC001,Career Page,2025-05-26,Rejected,Application,Minimum requirements not met,,81500.0,True
APP017652,CAN11989,JOB0206,SRC001,Career Page,2024-07-09,Rejected,Application,Minimum requirements not met,,78500.0,True
APP017653,CAN00139,JOB0293,SRC003,Indeed,2025-07-20,Rejected,Application,Minimum requirements not met,,75500.0,True
APP017654,CAN01472,JOB0338,SRC003,Indeed,2025-09-13,Rejected,Application,Minimum requirements not met,,90000.0,True
APP017655,CAN05251,JOB0321,SRC003,Indeed,2024-07-12,Rejected,Screening,Salary expectations,,80000.0,True
APP017656,CAN01581,JOB0261,SRC001,Company Website,2024-08-27,Offer declined,Offer,,,114000.0,True
APP017657,CAN08064,JOB0273,SRC001,Career Page,2025-08-02,Rejected,Application,Minimum requirements not met,,81000.0,True
APP017658,CAN08148,JOB0110,SRC005,recruitment agency,2024-02-01,Rejected,Screening,Salary expectations,,79000.0,True
APP017659,CAN01164,JOB0366,SRC003,Indeed.de,2024-09-16,Rejected,Application,Minimum requirements not met,,59500.0,True
APP017660,CAN14353,JOB0006,SRC003,Indeed,2024-04-16,Rejected,Application,Minimum requirements not met,,103000.0,True
APP017661,CAN04080,JOB0156,SRC003,Indeed,2025-04-07,Rejected,Interview,Interview evaluation,,71500.0,True
APP017662,CAN03890,JOB0310,SRC006,Federal Employment Agency,2025-12-07,Rejected,Interview,Interview evaluation,,102000.0,True
APP017663,CAN01636,JOB0391,SRC003,Indeed,2025-08-26,Rejected,Screening,Experience mismatch,,89500.0,True
APP017664,CAN01666,JOB0147,SRC001,Career Page,2024-07-04,Rejected,Screening,Skills mismatch,,103000.0,False
APP017665,CAN09467,JOB0237,SRC002,LinkedIn,2024-03-24,Rejected,Application,Minimum requirements not met,,62000.0,True
APP017666,CAN14964,JOB0197,SRC001,Career Page,2024-06-02,Rejected,Interview,Interview evaluation,,67000.0,True
APP017667,CAN01026,JOB0203,SRC001,Career Page,2024-03-26,Hired,Hired,Minimum requirements not met,,56500.0,True
APP017668,CAN13816,JOB0346,SRC007,University Event,2024-05-04,Rejected,Application,Minimum requirements not met,,74000.0,False
APP017669,CAN03330,JOB0229,SRC002,LinkedIn,2025-06-30,Rejected,Application,Minimum requirements not met,,91500.0,True
APP017670,CAN02114,JOB0311,SRC003,Indeed,2025-11-16,Rejected,Screening,Location,,64000.0,True
APP017671,CAN06418,JOB0150,SRC001,Career Page,2025-01-11,Rejected,Interview,Position cancelled,,56500.0,True
APP017672,CAN12831,JOB0369,SRC002,LinkedIn,2025-06-28,Rejected,Application,Minimum requirements not met,,99500.0,True
APP017673,CAN01632,JOB0282,SRC001,Career Page,2024-11-03,Rejected,Screening,Skills mismatch,,95000.0,True
APP017674,CAN02081,JOB0234,SRC002,linkedin,2025-05-18,Rejected,Application,Minimum requirements not met,,93500.0,True
APP017675,CAN04896,JOB0020,SRC003,Indeed,2024-10-23,Rejected,Application,Minimum requirements not met,,91500.0,True
APP017676,CAN04986,JOB0273,SRC001,Career Page,2025-07-31,Rejected,Application,Minimum requirements not met,,80500.0,True
APP017677,CAN02598,JOB0130,SRC003,Indeed,2025-05-26,Rejected,Application,Minimum requirements not met,,85000.0,True
APP017678,CAN09660,JOB0327,SRC004,Employee Referral,2025-08-19,Rejected,Application,Minimum requirements not met,,69500.0,True
APP017679,CAN02012,JOB0105,SRC001,Career Page,2025-05-28,Withdrawn,Screening,,2025-06-04,111500.0,True
APP017680,CAN00123,JOB0307,,LINKEDIN,2025-01-25,Rejected,Application,Minimum requirements not met,,72000.0,True
APP017681,CAN09587,JOB0096,SRC007,University Event,2025-03-11,Rejected,Application,Minimum requirements not met,,66500.0,True
APP017682,CAN04533,JOB0243,SRC004,Employee Referral,2024-02-20,Rejected,Application,Minimum requirements not met,,54500.0,True
APP017683,CAN10789,JOB0136,SRC003,Indeed,2025-04-16,Rejected,Application,Minimum requirements not met,,52000.0,True
APP017684,CAN13766,JOB0392,SRC002,LinkedIn,2025-05-02,Rejected,Application,Minimum requirements not met,,45000.0,True
APP017685,CAN13087,JOB0154,SRC001,Career Page,2025-11-02,Rejected,Screening,Salary expectations,,68500.0,True
APP017686,CAN04907,JOB0022,SRC001,Career Page,2025-01-13,Rejected,Interview,Technical skills,,79000.0,True
APP017687,CAN09409,JOB0304,SRC002,LinkedIn,2024-07-25,Rejected,Application,Minimum requirements not met,,93500.0,True
APP017688,CAN04570,JOB0097,SRC001,Career Page,2024-03-28,Rejected,Application,Minimum requirements not met,,67500.0,True
APP017689,CAN06821,JOB0226,SRC003,Indeed,2025-10-13,Rejected,Application,Minimum requirements not met,,81000.0,True
APP017690,CAN11707,JOB0074,SRC003,Indeed,2025-12-09,Rejected,Application,Minimum requirements not met,,98000.0,True
APP017691,CAN07097,JOB0093,SRC007,University Event,2024-02-20,Rejected,Application,Minimum requirements not met,,63000.0,True
APP017692,CAN06318,JOB0130,SRC005,Recruiting Agency,2025-07-13,Withdrawn,Screening,,2025-07-22,98000.0,True
APP017693,CAN05504,JOB0127,SRC003,Indeed,2024-09-04,Rejected,Screening,Skills mismatch,,96000.0,True
APP017694,CAN05778,JOB0295,SRC003,Indeed,2025-06-25,Rejected,Application,Minimum requirements not met,,70000.0,True
APP017695,CAN13895,JOB0060,SRC001,Career Page,2024-11-28,Rejected,Application,Minimum requirements not met,,79000.0,True
APP017696,CAN04812,JOB0386,SRC002,LinkedIn,2025-08-13,Rejected,Application,Minimum requirements not met,,64000.0,True
APP017697,CAN07225,JOB0378,SRC002,LINKEDIN,2024-06-23,Rejected,Screening,Experience mismatch,,87500.0,True
APP017698,CAN06665,JOB0267,SRC006,Federal Employment Agency,2024-11-12,Rejected,Screening,Experience mismatch,,100500.0,True
APP017699,CAN05908,JOB0059,SRC002,LinkedIn,2025-06-04,Rejected,Interview,Technical skills,,62500.0,True
APP017700,CAN04625,JOB0353,SRC001,Career Page,2025-03-22,Rejected,Screening,Skills mismatch,,90000.0,True
APP017701,CAN09296,JOB0038,SRC002,LinkedIn,2025-11-06,Rejected,Application,Minimum requirements not met,,98500.0,True
APP017702,CAN02785,JOB0392,SRC004,Employee Referral,2025-05-02,Rejected,Screening,Experience mismatch,,63500.0,True
APP017703,CAN12030,JOB0353,SRC001,Career Page,2025-04-20,Rejected,Application,Minimum requirements not met,,97500.0,True
APP017704,CAN07647,JOB0140,SRC001,Career Page,2024-09-18,Rejected,Screening,Skills mismatch,,90000.0,True
APP017705,CAN11612,JOB0419,SRC006,Federal Employment Agency,2025-04-13,Rejected,Application,Minimum requirements not met,,85500.0,True
APP017706,CAN06832,JOB0411,SRC007,University Event,2025-05-07,Rejected,Interview,Interview evaluation,,65000.0,False
APP017707,CAN05723,JOB0124,SRC003,Indeed,2025-10-07,Rejected,Application,Minimum requirements not met,,79500.0,True
APP017708,CAN13387,JOB0241,SRC003,Indeed,2024-04-15,Withdrawn,Interview,,2024-05-13,66500.0,True
APP017709,CAN02678,JOB0185,SRC001,Career Page,2025-02-23,Rejected,Application,Minimum requirements not met,,103000.0,True
APP017710,CAN09019,JOB0069,SRC007,University Event,2024-10-23,Rejected,Application,Minimum requirements not met,,62000.0,True
APP017711,CAN06040,JOB0177,SRC003,Indeed,2024-02-02,Rejected,Screening,Experience mismatch,,90000.0,True
APP017712,CAN01820,JOB0020,SRC003,Indeed,2024-10-11,Rejected,Application,Minimum requirements not met,,86000.0,True
APP017713,CAN14055,JOB0251,SRC004,Employee Referral,2025-01-30,Rejected,Application,Minimum requirements not met,,64000.0,True
APP017714,CAN07776,JOB0308,SRC004,Employee Referral,2024-02-19,Rejected,Screening,Salary expectations,,88000.0,True
APP017715,CAN03080,JOB0317,SRC002,LinkedIn,2025-06-15,Rejected,Screening,Salary expectations,,84000.0,True
APP017716,CAN05208,JOB0324,SRC003,Indeed,2025-03-27,Rejected,Application,Minimum requirements not met,,88000.0,True
APP017717,CAN11838,JOB0063,SRC003,Indeed,2025-02-24,Rejected,Screening,Skills mismatch,,82000.0,True
APP017718,CAN08359,JOB0370,SRC005,Recruiting Agency,2024-02-27,Rejected,Screening,Experience mismatch,,89500.0,True
APP017719,CAN03103,JOB0168,SRC003,Indeed,2024-07-15,Rejected,Application,Minimum requirements not met,,64000.0,True
APP017720,CAN10159,JOB0137,SRC002,LinkedIn,2024-11-16,Rejected,Application,Minimum requirements not met,,86000.0,True
APP017721,CAN05755,JOB0100,SRC003,Indeed,2025-06-16,Hired,Hired,Minimum requirements not met,,52000.0,True
APP017722,CAN14076,JOB0078,SRC001,Career Page,2025-03-30,Rejected,Application,Minimum requirements not met,,74500.0,False
APP017723,CAN01320,JOB0419,SRC002,LinkedIn,2025-03-27,Rejected,Screening,Skills mismatch,,97500.0,True
APP017724,CAN02061,JOB0195,SRC002,LinkedIn,2024-04-09,Rejected,Screening,Salary expectations,,65500.0,True
APP017725,CAN10173,JOB0296,SRC001,Career Page,2025-09-20,Rejected,Application,Minimum requirements not met,,87000.0,True
APP017726,CAN00068,JOB0409,SRC001,Career Page,2024-08-19,Rejected,Screening,Experience mismatch,,99500.0,True
APP017727,CAN13198,JOB0158,SRC002,LinkedIn,2024-08-29,Rejected,Screening,Skills mismatch,,43000.0,True
APP017728,CAN11295,JOB0085,SRC001,Career Page,2025-10-19,Rejected,Application,Minimum requirements not met,,67500.0,True
APP017729,CAN08236,JOB0271,SRC002,LinkedIn,2025-09-15,Rejected,Application,Minimum requirements not met,,91500.0,True
APP017730,CAN09702,JOB0013,SRC003,indeed,2025-04-28,Rejected,Application,Minimum requirements not met,,98500.0,True
APP017731,CAN05071,JOB0323,SRC003,Indeed,2024-03-19,Rejected,Application,Minimum requirements not met,,53500.0,True
APP017732,CAN07776,JOB0394,SRC001,Career Page,2025-08-23,Rejected,Application,Minimum requirements not met,,84000.0,True
APP017733,CAN02465,JOB0004,SRC007,University Event,2025-01-27,Rejected,Application,Minimum requirements not met,,56500.0,True
APP017734,CAN12305,JOB0317,SRC001,Career Page,2025-05-11,Rejected,Application,Minimum requirements not met,,87500.0,True
APP017735,CAN02941,JOB0121,SRC002,LinkedIn,2024-05-17,Rejected,Application,Minimum requirements not met,,72500.0,True
